samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,avg_cascade_size,active_diff,cascade_bias,gamma,replicate
20.0,10.1002,5.1462,4.954,18.2274,9.7786,8.4488,1.7537531189398785,8.5016,0.5117307357812234,-0.4000000000000635,62.0
20.0,10.4422,4.7759,5.6663,20.3545,8.3666,11.9879,1.8977942990097978,10.3773,0.5561165397655511,-0.4000000000000635,63.0
20.0,10.0204,4.7053,5.3151,20.5366,9.5912,10.9454,1.9709460980759266,9.966,0.5366029977830302,-0.4000000000000635,64.0
20.0,10.3487,5.6655,4.6832,19.686,11.6522,8.0338,1.8478448243552188,9.9904,0.5396988528600842,-0.4000000000000635,65.0
20.0,10.4512,5.3487,5.1025,18.7403,9.7944,8.9459,1.7384184371442213,9.3805,0.5565371911434781,-0.4000000000000635,66.0
20.0,9.9695,4.6401,5.3294,19.2408,8.1548,11.086,1.8781612795535778,9.5984,0.5529494537225801,-0.4000000000000635,67.0
20.0,10.8034,4.9631,5.8403,22.3165,9.4093,12.9072,1.9788303708314303,10.6329,0.5282543000478997,-0.4000000000000635,68.0
20.0,9.6452,4.1548,5.4904,18.4419,8.1892,10.2527,1.8632857291977687,9.4865,0.5524823456806114,-0.4000000000000635,69.0
20.0,9.9539,5.2155,4.7384,21.3579,11.4387,9.9192,2.094017753385655,9.7719,0.4944726059413306,-0.4000000000000635,70.0
20.0,9.9487,4.6746,5.2741,19.1268,7.9094,11.2174,1.8593889809637345,9.5512,0.5399170423222518,-0.4000000000000635,71.0
20.0,10.0643,4.3785,5.6858,19.8717,7.4173,12.4544,1.9146050611639782,10.5345,0.5589031869822415,-0.4000000000000635,72.0
20.0,10.2819,4.443,5.8389,21.6064,6.836,14.7704,2.0264909042821238,12.298,0.5854872524391975,-0.4000000000000635,73.0
20.0,10.4288,4.6138,5.815,20.5698,7.7725,12.7973,1.9161699045477072,10.6448,0.5406000365252281,-0.4000000000000635,74.0
20.0,10.1585,4.9879,5.1706,20.9997,9.8551,11.1446,2.0148617484449716,10.2965,0.5333247227931228,-0.4000000000000635,75.0
20.0,10.4032,4.4109,5.9923,21.2109,8.306,12.9049,1.9873269955128354,10.3657,0.5153713341437254,-0.4000000000000635,76.0
20.0,10.1852,5.1838,5.0014,19.6995,9.4875,10.212,1.889589544430966,9.8009,0.5401935210661968,-0.4000000000000635,77.0
20.0,10.5697,5.2442,5.3255,20.132,10.6191,9.5129,1.8636630296958714,9.614,0.5249157265467154,-0.4000000000000635,78.0
20.0,10.544,4.8064,5.7376,23.2288,9.9899,13.2389,2.1333161840779997,11.0012,0.5234217907028841,-0.4000000000000635,79.0
20.0,9.568,4.3275,5.2405,15.7079,6.5389,9.169,1.594292823431964,8.5333,0.5822774991610243,-0.4000000000000635,80.0
20.0,9.7959,5.1512,4.6447,17.5645,10.1631,7.4014,1.7531026550191906,9.0017,0.5574460270067325,-0.4000000000000635,81.0
20.0,10.0406,5.9163,4.1243,19.8516,12.1664,7.6852,1.907802466086489,10.7968,0.5736736417016234,-0.4000000000000635,82.0
20.0,9.7158,4.3953,5.3205,17.2548,7.3951,9.8597,1.7123151810140624,9.3222,0.5746006652697769,-0.4000000000000635,83.0
20.0,10.3403,5.527,4.8133,20.7753,12.548,8.2273,1.934438060495249,10.8319,0.5587414254985567,-0.4000000000000635,84.0
20.0,10.3255,5.1061,5.2194,20.3787,9.8806,10.4981,1.898836694548221,9.3885,0.5172268579067754,-0.4000000000000635,85.0
20.0,10.0486,5.1074,4.9412,20.2384,10.1534,10.085,1.966479057138015,9.7194,0.5281882345313168,-0.4000000000000635,86.0
20.0,9.7867,5.144,4.6427,16.6389,8.6648,7.9741,1.649258780718032,8.4431,0.5513566871399694,-0.4000000000000635,87.0
20.0,9.5844,4.1849,5.3995,17.775,6.2644,11.5106,1.8102799814674027,9.809,0.5826643043348605,-0.4000000000000635,88.0
20.0,10.3929,5.3977,4.9952,20.178,10.4841,9.6939,1.8874560350379783,10.0652,0.5469587571619382,-0.4000000000000635,89.0
20.0,10.4359,5.3632,5.0727,20.3688,11.0695,9.2993,1.8984350168361006,9.628,0.5157331988842478,-0.4000000000000635,90.0
20.0,9.246,5.1205,4.1255,14.8665,8.7203,6.1462,1.5702401927938996,8.1503,0.587977628280887,-0.4000000000000635,91.0
20.0,9.8627,5.2791,4.5836,16.8125,8.8766,7.9359,1.657993914898277,8.5095,0.5552618836558989,-0.4000000000000635,92.0
20.0,9.9732,5.2797,4.6935,19.7638,10.6279,9.1359,1.9335240295699205,9.8168,0.540548904917272,-0.4000000000000635,93.0
