samplers,samplers_active,sampler_A,sampler_B,total_active,active_A,active_B,active_diff,active_diff_prop,gamma,replicate
20.0,0.028,0.0181,0.0099,0.029,0.0184,0.0106,0.028,0.9558095238095238,-0.30000000000003585,52.0
20.0,0.0343,0.0215,0.0128,0.0359,0.0218,0.0141,0.0351,0.9894828335506302,-0.30000000000003585,53.0
20.0,0.0275,0.0087,0.0188,0.0282,0.0089,0.0193,0.0282,1.0,-0.30000000000003585,54.0
20.0,0.0247,0.012,0.0127,0.0266,0.0134,0.0132,0.0238,0.9110615079365081,-0.30000000000003585,55.0
20.0,0.0271,0.0147,0.0124,0.0284,0.0158,0.0126,0.027,0.9677777777777778,-0.30000000000003585,56.0
20.0,0.0247,0.0113,0.0134,0.0251,0.0116,0.0135,0.0249,0.9955555555555555,-0.30000000000003585,57.0
20.0,0.0209,0.0114,0.0095,0.0222,0.0119,0.0103,0.0218,0.9905149051490516,-0.30000000000003585,58.0
20.0,0.0282,0.0168,0.0114,0.0287,0.0172,0.0115,0.0281,0.9891774891774892,-0.30000000000003585,59.0
20.0,0.0286,0.0174,0.0112,0.0293,0.0179,0.0114,0.0291,0.9977272727272727,-0.30000000000003585,60.0
20.0,0.0303,0.0137,0.0166,0.0316,0.0145,0.0171,0.0296,0.9576527991782229,-0.30000000000003585,61.0
20.0,0.0312,0.0179,0.0133,0.0333,0.0182,0.0151,0.0323,0.9831622081622081,-0.30000000000003585,62.0
20.0,0.0328,0.0121,0.0207,0.0347,0.0133,0.0214,0.0335,0.9775533108866443,-0.30000000000003585,63.0
20.0,0.0217,0.0127,0.009,0.0228,0.0131,0.0097,0.022,0.955537518037518,-0.30000000000003585,64.0
20.0,0.0274,0.0141,0.0133,0.0293,0.0155,0.0138,0.0279,0.9703886693017129,-0.30000000000003585,65.0
20.0,0.0223,0.0152,0.0071,0.0233,0.0158,0.0075,0.0229,0.9828042328042328,-0.30000000000003585,66.0
20.0,0.0298,0.0152,0.0146,0.0314,0.0157,0.0157,0.0292,0.8917476653325711,-0.30000000000003585,67.0
20.0,0.0417,0.0122,0.0295,0.0446,0.0133,0.0313,0.042,0.946973396973397,-0.30000000000003585,68.0
20.0,0.0192,0.01,0.0092,0.0198,0.0102,0.0096,0.0192,0.9800813008130083,-0.30000000000003585,69.0
20.0,0.0277,0.0125,0.0152,0.028,0.0126,0.0154,0.0278,0.9964539007092199,-0.30000000000003585,70.0
20.0,0.0353,0.0145,0.0208,0.0373,0.0152,0.0221,0.0353,0.9455373406193078,-0.30000000000003585,71.0
20.0,0.0216,0.0133,0.0083,0.0228,0.0136,0.0092,0.0218,0.9780354566068852,-0.30000000000003585,72.0
20.0,0.0258,0.01,0.0158,0.0276,0.0111,0.0165,0.0254,0.8727855477855477,-0.30000000000003585,73.0
20.0,0.0358,0.0194,0.0164,0.0368,0.0196,0.0172,0.0354,0.9750321627370809,-0.30000000000003585,74.0
20.0,0.028,0.0176,0.0104,0.0292,0.0184,0.0108,0.0286,0.9814465408805031,-0.30000000000003585,75.0
20.0,0.0224,0.0114,0.011,0.023,0.0118,0.0112,0.0222,0.9803782505910165,-0.30000000000003585,76.0
20.0,0.0274,0.0156,0.0118,0.0282,0.0163,0.0119,0.0274,0.9838772338772338,-0.30000000000003585,77.0
20.0,0.0335,0.0096,0.0239,0.0358,0.0103,0.0255,0.0332,0.9449160267342086,-0.30000000000003585,78.0
20.0,0.0416,0.0125,0.0291,0.0437,0.0133,0.0304,0.0419,0.9712337662337662,-0.30000000000003585,79.0
20.0,0.0282,0.0177,0.0105,0.0302,0.0181,0.0121,0.0268,0.8958056758056759,-0.30000000000003585,80.0
20.0,0.0342,0.0218,0.0124,0.036,0.0235,0.0125,0.0348,0.9296610169491526,-0.30000000000003585,81.0
20.0,0.0311,0.0222,0.0089,0.0321,0.0228,0.0093,0.0311,0.9728503334272566,-0.30000000000003585,82.0
20.0,0.0332,0.0224,0.0108,0.0341,0.023,0.0111,0.0329,0.9675438596491229,-0.30000000000003585,83.0
20.0,0.0412,0.0263,0.0149,0.0439,0.0271,0.0168,0.0413,0.9534313725490198,-0.30000000000003585,84.0
20.0,0.0314,0.0186,0.0128,0.0342,0.0208,0.0134,0.0296,0.861351999255225,-0.30000000000003585,85.0
20.0,0.039,0.0229,0.0161,0.0411,0.0244,0.0167,0.0393,0.9551058201058201,-0.30000000000003585,86.0
20.0,0.0234,0.0066,0.0168,0.0243,0.0072,0.0171,0.0229,0.961542443064182,-0.30000000000003585,87.0
20.0,0.0368,0.014,0.0228,0.0391,0.0147,0.0244,0.0373,0.956230927542403,-0.30000000000003585,88.0
20.0,0.0272,0.012,0.0152,0.0284,0.0126,0.0158,0.0264,0.9576016931786163,-0.30000000000003585,89.0
20.0,0.0283,0.0132,0.0151,0.0289,0.0133,0.0156,0.0287,0.9962962962962962,-0.30000000000003585,90.0
20.0,0.0257,0.0111,0.0146,0.0268,0.0116,0.0152,0.0248,0.9129329004329005,-0.30000000000003585,91.0
20.0,0.0184,0.0056,0.0128,0.0191,0.0057,0.0134,0.0185,0.9390243902439024,-0.30000000000003585,92.0
20.0,0.0181,0.0062,0.0119,0.0186,0.0065,0.0121,0.0184,0.9943181818181818,-0.30000000000003585,93.0
20.0,0.0242,0.0141,0.0101,0.0261,0.0146,0.0115,0.0235,0.9366483714698001,-0.30000000000003585,94.0
20.0,0.0276,0.0088,0.0188,0.0278,0.0089,0.0189,0.0274,0.9934343434343433,-0.30000000000003585,95.0
20.0,0.0362,0.0158,0.0204,0.0381,0.0163,0.0218,0.0363,0.924766094120933,-0.30000000000003585,96.0
20.0,0.0237,0.0123,0.0114,0.0243,0.0128,0.0115,0.0235,0.9651531930601698,-0.30000000000003585,97.0
20.0,0.0331,0.012,0.0211,0.0351,0.0126,0.0225,0.0339,0.9718475073313783,-0.30000000000003585,98.0
20.0,0.0252,0.0143,0.0109,0.026,0.0148,0.0112,0.0254,0.9843333333333334,-0.30000000000003585,99.0
20.0,0.0356,0.0262,0.0094,0.0371,0.0269,0.0102,0.0349,0.9617666031600458,-0.20000000000003176,0.0
20.0,0.0292,0.0225,0.0067,0.0311,0.023,0.0081,0.0291,0.9167540792540793,-0.20000000000003176,1.0
20.0,0.034,0.0123,0.0217,0.0342,0.0125,0.0217,0.034,0.9890710382513661,-0.20000000000003176,2.0
20.0,0.0329,0.0143,0.0186,0.0343,0.0153,0.019,0.0329,0.973783502472027,-0.20000000000003176,3.0
20.0,0.0333,0.0215,0.0118,0.034,0.0217,0.0123,0.0332,0.9851097178683385,-0.20000000000003176,4.0
20.0,0.0288,0.0065,0.0223,0.0307,0.0073,0.0234,0.0289,0.9618901931401932,-0.20000000000003176,5.0
20.0,0.029,0.0145,0.0145,0.03,0.015,0.015,0.0282,0.9379602235371466,-0.20000000000003176,6.0
20.0,0.0167,0.0123,0.0044,0.0184,0.0131,0.0053,0.017,0.9427905427905428,-0.20000000000003176,7.0
20.0,0.0243,0.0111,0.0132,0.0247,0.0115,0.0132,0.0239,0.9771978021978023,-0.20000000000003176,8.0
20.0,0.0317,0.0144,0.0173,0.0323,0.0144,0.0179,0.0319,0.9769392033542977,-0.20000000000003176,9.0
20.0,0.0302,0.0118,0.0184,0.0315,0.0119,0.0196,0.0309,0.9895033282130057,-0.20000000000003176,10.0
20.0,0.0356,0.0243,0.0113,0.0387,0.026,0.0127,0.0351,0.9069650610827081,-0.20000000000003176,11.0
20.0,0.0329,0.0194,0.0135,0.0341,0.0205,0.0136,0.0327,0.9706589706589707,-0.20000000000003176,12.0
20.0,0.03,0.0197,0.0103,0.0316,0.0202,0.0114,0.0304,0.956947925368978,-0.20000000000003176,13.0
20.0,0.0301,0.0128,0.0173,0.0313,0.0134,0.0179,0.0289,0.9543150136900138,-0.20000000000003176,14.0
20.0,0.0412,0.0179,0.0233,0.0435,0.0183,0.0252,0.0427,0.9851054577081974,-0.20000000000003176,15.0
20.0,0.0237,0.0109,0.0128,0.0247,0.0114,0.0133,0.0235,0.9620638200183653,-0.20000000000003176,16.0
20.0,0.0303,0.0125,0.0178,0.0313,0.0129,0.0184,0.0293,0.9519115658004547,-0.20000000000003176,17.0
20.0,0.0291,0.0116,0.0175,0.0301,0.0123,0.0178,0.0293,0.9809145880574452,-0.20000000000003176,18.0
20.0,0.0328,0.0151,0.0177,0.0349,0.0162,0.0187,0.0315,0.9084615384615385,-0.20000000000003176,19.0
20.0,0.0423,0.02,0.0223,0.0452,0.0206,0.0246,0.0426,0.9483535754369087,-0.20000000000003176,20.0
20.0,0.046,0.0245,0.0215,0.0471,0.0249,0.0222,0.0459,0.980544532627866,-0.20000000000003176,21.0
20.0,0.0286,0.0153,0.0133,0.0296,0.0163,0.0133,0.0286,0.9442424242424243,-0.20000000000003176,22.0
